date_id,employee_id,team_id,manager_id,process_id,country_id,shift_id,leave_id,login_hours,productive_hours,idle_hours,overtime_hours,cases_completed,cases_reopened,average_handle_time,quality_score,csat_score,adherence_percent,attendance_status,escalation_count
20250817,E0035,T006,M004,P005,C003,S002,,10.45,9.11,1.34,1.45,53,1,9.74,88.37,3.67,98,WFH,1
20250314,E0043,T006,M002,P003,C001,S004,,9.7,7.67,2.03,0.7,75,1,11.39,99.23,3.55,88.69,Present,0
20250926,E0325,T001,M005,P005,C002,S001,,9.52,8.43,1.09,0.52,102,1,10.69,94.3,4.52,92.45,Present,2
20251221,E0311,T003,M001,P002,C003,S001,,9.18,6.54,2.64,0.18,107,5,5.07,88.39,3.95,89.24,Present,1
20250314,E0471,T002,M002,P004,C004,S003,,9.19,7.26,1.93,0.19,50,2,7.29,99.49,3.58,92.44,Present,1
20250203,E0005,T002,M001,P003,C002,S003,,7.59,5.85,1.74,0,39,0,6.99,90.75,4.45,98.16,Present,0
20250228,E0007,T002,M006,P003,C001,S002,,8.68,7.77,0.91,0,37,3,9.81,94.93,4.69,89.08,Present,3
20250109,E0402,T005,M001,P001,C003,S004,,8.81,7.56,1.25,0,87,1,11.15,96.32,4.88,85.75,Present,2
20250426,E0252,T003,M005,P004,C002,S003,,9.43,7.88,1.55,0.43,37,0,10.07,87.5,4.41,93.19,Present,2
20251012,E0144,T005,M002,P003,C004,S003,,8.18,6.08,2.1,0,73,1,8.51,85.38,4.99,90.32,Present,1
20250801,E0058,T003,M004,P001,C003,S003,,8.15,6.39,1.76,0,93,2,10.68,91.81,4.5,91.13,Present,2
20250826,E0218,T004,M002,P001,C005,S001,,9.63,7.1,2.53,0.63,104,1,8.92,97.32,3.59,95.39,Present,0
20250825,E0042,T002,M001,P003,C004,S002,,7.67,6.13,1.54,0,89,0,10.83,92.75,3.86,90.37,Present,1
20251024,E0343,T006,M001,P004,C003,S004,,9.88,7.36,2.52,0.88,56,2,5.14,89.32,4.84,93.32,Present,0
20250419,E0458,T002,M004,P002,C002,S002,,8.09,6.56,1.53,0,59,3,8.16,85.25,4.76,99.68,Present,0
20250205,E0307,T002,M001,P003,C003,S002,,10.47,9.06,1.41,1.47,99,5,5.34,95.52,4.07,99.94,WFH,3
20250913,E0477,T005,M006,P002,C002,S004,,8.34,7.49,0.85,0,61,3,5.44,87.97,4.76,86.97,WFH,1
20251226,E0198,T001,M001,P002,C004,S002,,8.65,7.11,1.54,0,77,4,4.86,87.61,4.21,95.39,Present,2
20250325,E0208,T001,M002,P005,C004,S002,,8.77,7.05,1.72,0,50,4,4.8,93.41,4.79,99.07,Present,3
20251206,E0272,T005,M002,P005,C005,S001,,9.63,8.52,1.11,0.63,63,5,6.6,85.03,4.91,88.31,Present,3
20250616,E0348,T005,M004,P002,C005,S001,,9.61,8.2,1.41,0.61,82,3,7.41,92.26,4.48,88.75,Present,0
20250925,E0118,T005,M005,P002,C002,S004,,10.34,8.43,1.91,1.34,56,5,7.26,91.97,4,95.74,Present,1
20251117,E0328,T001,M003,P003,C003,S001,,8.84,7.16,1.68,0,109,4,11.92,99.02,4.4,87.35,WFH,0
20251116,E0150,T003,M003,P001,C004,S004,,9.35,7.68,1.67,0.35,105,5,10.58,94.25,3.74,93.69,Present,3
20251030,E0295,T004,M001,P003,C004,S002,,9.19,6.61,2.58,0.19,102,4,4.33,85.63,4.41,98.07,Present,3
20251011,E0295,T002,M006,P001,C004,S002,,8.9,6.67,2.23,0,98,1,6.61,96.46,4.9,98.2,Present,0
20250503,E0036,T005,M005,P004,C003,S003,,8.79,6.87,1.92,0,59,2,6.06,92.7,4.24,86.69,Present,2
20250909,E0038,T005,M002,P005,C004,S001,L006,0,0,0,0,0,0,0,0,0,0,Leave,0
20250212,E0373,T002,M005,P001,C002,S003,,10.47,8.12,2.35,1.47,103,1,8.36,96.85,4.11,97.65,Present,2
20250424,E0083,T002,M003,P005,C001,S003,,9.88,8.76,1.12,0.88,36,0,10.3,88.06,4.63,91.19,Present,1
20250410,E0254,T006,M003,P005,C005,S002,,7.96,6.68,1.28,0,40,0,7.98,99,4.95,91.29,Present,2
20251025,E0313,T004,M004,P002,C004,S002,,7.58,6.57,1.01,0,51,5,6.21,96.17,4.79,95.81,Present,1
20250702,E0100,T003,M003,P003,C005,S001,,8.28,7.07,1.21,0,35,5,8.73,94.83,3.84,97.02,Present,0
20250720,E0406,T006,M001,P004,C001,S001,,9.03,6.57,2.46,0.03,81,2,7.04,97.51,3.67,98.69,Present,3
20250303,E0348,T004,M001,P005,C002,S003,,8.18,7.27,0.91,0,92,0,11.01,90.63,4.97,87.83,Present,0
20250514,E0296,T002,M004,P003,C005,S004,,7.89,6.61,1.28,0,70,5,9.94,90.45,4.82,89.93,Present,2
20250908,E0333,T002,M002,P001,C003,S004,,10.19,7.81,2.38,1.19,74,4,6.59,99.44,4.79,87.93,Present,2
20250212,E0462,T003,M001,P002,C001,S003,,9.24,7.89,1.35,0.24,103,3,4.58,92,3.73,85.85,Present,2
20250327,E0044,T004,M004,P002,C003,S004,,9.06,7.51,1.55,0.06,94,3,6.4,94.01,4.87,91.74,Present,3
20251106,E0236,T002,M001,P005,C001,S003,,9.94,8.56,1.38,0.94,53,1,11.04,95.07,4.21,92.74,Present,2
20250820,E0052,T002,M006,P001,C004,S002,,8.02,7.03,0.99,0,76,5,6.75,93.34,4.81,98.23,Present,3
20251201,E0233,T005,M005,P002,C001,S002,,9.22,7.89,1.33,0.22,101,0,11.94,96.9,3.75,88.68,Present,2
20250222,E0008,T006,M002,P004,C004,S001,,7.76,6.92,0.84,0,81,5,7.08,98.47,4.77,91.81,Present,0
20250910,E0084,T005,M006,P004,C003,S002,,8.86,7.37,1.49,0,70,3,4.7,89.31,4.29,86,Present,1
20250508,E0411,T001,M004,P001,C005,S002,,9.93,8.47,1.46,0.93,69,1,6.98,96.33,3.84,97.69,Present,1
20250109,E0314,T001,M001,P003,C005,S004,,8.48,7.61,0.87,0,37,1,4.93,98.07,4.78,94.7,Present,3
20250730,E0158,T005,M005,P001,C004,S003,,10.16,8.97,1.19,1.16,45,4,5.73,97.72,4.6,91.77,Present,0
20250406,E0371,T006,M002,P001,C002,S001,,8.64,7.68,0.96,0,56,1,9.85,97.58,4.6,86.25,Present,1
20250419,E0236,T002,M005,P002,C003,S004,,9.22,7.68,1.54,0.22,49,5,9.13,99.72,3.99,95.55,Present,2
20250602,E0384,T004,M003,P001,C004,S001,,8.67,7.49,1.18,0,97,2,11.16,86.06,4.18,97.98,Present,3
20250826,E0075,T002,M003,P005,C002,S003,,9.98,7.97,2.01,0.98,75,4,5.15,97.96,3.69,89.21,Present,1
20250214,E0468,T003,M001,P001,C005,S004,,10.07,8.9,1.17,1.07,108,3,8.5,92.61,4.49,97.9,Present,1
20250118,E0182,T002,M001,P001,C003,S001,,9.08,7.57,1.51,0.08,74,3,4.63,99.9,3.87,89.43,Present,2
20250114,E0399,T002,M003,P001,C002,S001,,8.8,7.67,1.13,0,46,0,4.37,94.78,4.1,90.93,WFH,3
20250201,E0031,T002,M003,P003,C002,S003,,9.61,8.52,1.09,0.61,97,2,7.14,91.12,4,95.35,Present,3
20250224,E0184,T003,M004,P004,C004,S004,,7.8,5.88,1.92,0,70,4,10.82,96.61,3.83,87.42,Present,1
20250629,E0354,T006,M003,P001,C002,S001,,10.31,7.55,2.76,1.31,73,4,5.2,86.09,4.23,93.13,Present,0
20250902,E0176,T005,M003,P005,C002,S001,,10.44,7.51,2.93,1.44,81,4,8.85,91.28,4.57,89.46,Present,3
20250112,E0401,T001,M005,P002,C002,S003,,9.77,7.44,2.33,0.77,106,4,11.3,88.11,4.78,92.58,Present,1
20250816,E0276,T004,M001,P001,C002,S004,,9.69,6.96,2.73,0.69,69,2,8.17,96.39,3.56,97,Present,3
20250712,E0461,T001,M005,P003,C005,S001,,9.91,7.03,2.88,0.91,53,2,5.09,91.38,3.97,86.77,Present,0
20250524,E0490,T002,M002,P003,C003,S001,,7.79,6.79,1,0,76,4,6,93.66,4.72,97.29,Present,0
20251212,E0272,T001,M002,P004,C003,S004,,8.38,7.49,0.89,0,107,2,9.44,94.4,3.73,89.97,Present,1
20250205,E0141,T002,M006,P005,C001,S004,,10.28,8.72,1.56,1.28,78,2,4.84,96.75,3.86,86.39,Present,2
20250711,E0200,T005,M006,P002,C001,S003,,7.94,7.08,0.86,0,109,3,10.65,86.97,4.01,96.39,Present,2
20250604,E0281,T006,M002,P005,C001,S002,,7.58,5.88,1.7,0,48,0,11.58,91.72,5,92.26,WFH,0
20250812,E0420,T002,M002,P001,C001,S003,L003,0,0,0,0,0,0,0,0,0,0,Leave,0
20250615,E0076,T002,M001,P004,C004,S002,,7.52,5.91,1.61,0,96,5,6.37,86.43,4.3,89.66,Present,1
20250315,E0285,T006,M001,P003,C005,S001,,9.08,6.77,2.31,0.08,49,1,10.44,96.63,3.96,85.91,Present,0
20250712,E0429,T006,M004,P001,C002,S004,,8.14,7.07,1.07,0,73,2,4.12,88.47,4.95,97.35,Present,1
20250427,E0106,T006,M004,P002,C001,S003,,10.07,7.67,2.4,1.07,93,0,7.13,98.56,4.74,95.36,Present,2
20250310,E0406,T003,M006,P003,C005,S001,,7.88,5.71,2.17,0,46,5,11.94,88.97,4.8,87.09,Present,0
20250718,E0452,T003,M004,P005,C002,S001,,9.07,7.11,1.96,0.07,104,2,5.91,98.81,3.53,97.98,Present,0
20250121,E0123,T004,M006,P003,C002,S003,,9.55,7.76,1.79,0.55,55,1,11.71,97.72,4.26,94.81,Present,2
20250813,E0499,T002,M005,P002,C002,S004,,8.58,6.25,2.33,0,50,0,10.07,97.82,4.19,86.3,Present,2
20250312,E0014,T002,M006,P002,C005,S001,,8.9,6.64,2.26,0,47,2,4.25,85.49,3.69,85.44,Present,1
20250109,E0403,T002,M003,P003,C004,S002,,9.06,6.96,2.1,0.06,75,1,5.5,87.9,3.63,91.66,Present,2
20250817,E0229,T005,M003,P002,C001,S004,,9.66,8.48,1.18,0.66,59,1,5.78,97.61,4.11,85.71,WFH,0
20250414,E0062,T004,M003,P005,C001,S002,L004,0,0,0,0,0,0,0,0,0,0,Leave,0
20250222,E0251,T001,M001,P001,C004,S004,,7.6,6.2,1.4,0,56,1,8.38,96.95,4.67,88.79,Present,0
20250706,E0059,T006,M002,P004,C001,S002,,9.17,6.84,2.33,0.17,46,3,11.27,89.16,4.06,95.87,Present,1
20250327,E0208,T002,M004,P005,C003,S001,,9.53,6.76,2.77,0.53,40,2,10.34,93.42,4.81,89.69,Present,2
20250625,E0406,T002,M006,P003,C001,S001,,9.39,8,1.39,0.39,78,0,6.04,91.01,4.41,85.07,Present,1
20250514,E0336,T004,M006,P005,C005,S003,,9.84,7.65,2.19,0.84,36,5,6.74,97.03,3.83,86.53,Present,2
20251110,E0284,T005,M001,P005,C005,S001,,8.93,6.72,2.21,0,76,4,4.03,89.21,4.8,94.03,Present,1
20250403,E0177,T003,M006,P005,C001,S002,,10.38,7.68,2.7,1.38,78,1,11.93,98.76,4.16,88.89,Present,1
20251008,E0138,T001,M006,P005,C002,S004,,7.88,6.88,1,0,108,3,10.58,99.03,3.53,90.47,Present,0
20251005,E0009,T004,M004,P003,C003,S001,,10.27,7.3,2.97,1.27,42,3,4.37,95.19,3.63,98.44,Present,2
20251016,E0315,T006,M004,P002,C004,S004,,9.42,8.35,1.07,0.42,57,5,11.76,96.69,3.77,94.54,Present,3
20250725,E0101,T005,M004,P003,C002,S001,,9.43,7.15,2.28,0.43,37,1,10.96,99.58,4.24,99.51,WFH,0
20250616,E0109,T005,M006,P003,C001,S002,,10.12,8.91,1.21,1.12,71,1,4.12,95.01,3.74,90.02,Present,2
20251004,E0098,T001,M005,P001,C003,S003,,9.52,7.08,2.44,0.52,79,4,5.76,94.73,3.78,87.68,WFH,3
20250713,E0412,T004,M004,P005,C002,S003,,8.76,6.78,1.98,0,94,1,8.91,92.95,4.88,96.32,Present,0
20251110,E0292,T002,M004,P002,C004,S001,,9.78,6.87,2.91,0.78,83,2,8.97,86.6,4.69,88.85,Present,2
20250103,E0059,T005,M002,P003,C001,S003,L008,0,0,0,0,0,0,0,0,0,0,Leave,0
20251012,E0375,T002,M006,P003,C004,S003,,9.96,7.33,2.63,0.96,95,0,11.7,95.86,4.82,90.94,Present,3
20250412,E0086,T003,M001,P003,C002,S004,,9.46,8.11,1.35,0.46,102,2,11.83,94.7,4.52,90.79,Present,0
20250906,E0465,T006,M002,P003,C005,S002,,9.47,8.29,1.18,0.47,40,5,7.34,87.13,4.79,86.05,Present,1
20251116,E0258,T005,M003,P005,C004,S003,,10.4,7.5,2.9,1.4,92,2,5.91,96.87,4.04,96.44,Present,2
20251104,E0279,T001,M004,P003,C005,S002,,8.14,6.55,1.59,0,92,4,5.17,97.98,3.63,96.1,Present,3
20250120,E0121,T006,M005,P003,C003,S004,,10.07,8.83,1.24,1.07,102,0,7.33,91.09,3.84,93.05,Present,2
20250805,E0182,T002,M005,P002,C001,S002,,8.33,7.29,1.04,0,109,5,10.94,93.82,3.61,89.14,Present,0
20250907,E0165,T003,M003,P001,C005,S002,L001,0,0,0,0,0,0,0,0,0,0,Leave,0
20250522,E0316,T001,M001,P004,C003,S001,,9.74,8.16,1.58,0.74,102,5,10.38,99.88,3.61,98.64,Present,3
20251016,E0449,T001,M005,P001,C005,S004,L004,0,0,0,0,0,0,0,0,0,0,Leave,0
20251206,E0104,T004,M004,P001,C001,S001,,7.56,6.13,1.43,0,108,5,9.07,96.12,4.17,87.43,Present,2
20251127,E0367,T002,M002,P001,C001,S003,,7.86,7.06,0.8,0,105,4,11.96,89.05,4.77,93.13,Present,0
20251108,E0444,T005,M002,P001,C003,S001,,7.7,6.48,1.22,0,98,0,4.71,97.88,4.72,88.19,Present,0
20250609,E0077,T001,M004,P004,C001,S002,,9.01,7.49,1.52,0.01,90,3,11.58,95.63,4.32,97.72,Present,1
20250808,E0040,T005,M004,P001,C001,S003,,8.74,6.33,2.41,0,48,5,9.52,94.6,4.45,94.33,Present,3
20251021,E0204,T006,M001,P003,C005,S004,,7.57,5.76,1.81,0,74,5,4.78,86.51,4.13,88.81,WFH,2
20250921,E0488,T003,M005,P002,C005,S004,,10.4,7.76,2.64,1.4,96,1,10.59,96.06,4.22,99.51,Present,0
20251123,E0004,T002,M005,P002,C005,S001,,10.04,8.55,1.49,1.04,60,2,7.39,95.44,4.11,92.79,Present,1
20250404,E0366,T005,M003,P005,C003,S002,,10.38,7.52,2.86,1.38,102,1,6.52,95.45,4.04,88.06,Present,0
20250919,E0281,T004,M003,P003,C005,S004,,8.34,6.6,1.74,0,41,0,8.64,96.95,4.03,97.95,Present,0
20250203,E0392,T003,M004,P003,C004,S001,,9.14,7.65,1.49,0.14,80,1,6.25,96.13,4.9,97.68,Present,0
20251219,E0106,T003,M005,P002,C005,S004,,10.26,8.45,1.81,1.26,101,4,8.52,86.03,3.98,98.71,Present,0
20250528,E0180,T006,M002,P002,C003,S002,,10.26,8.17,2.09,1.26,50,3,10.3,89.82,4.89,96.03,Present,0
20250130,E0293,T005,M001,P005,C001,S004,,7.78,6.14,1.64,0,102,5,11.86,97.67,4.19,97.87,Present,3
20250329,E0438,T005,M002,P004,C002,S002,,10.08,7.62,2.46,1.08,45,3,11.66,96.32,3.62,94.88,Present,0
20250115,E0355,T001,M003,P005,C003,S003,,10.01,8.9,1.11,1.01,103,2,4.02,87.35,4.88,97.23,Present,3
20251229,E0302,T002,M003,P003,C003,S004,,7.8,6.43,1.37,0,50,3,5.8,85.82,3.64,86.03,Present,3
20251117,E0015,T004,M005,P004,C004,S001,,9.24,7.21,2.03,0.24,103,4,4.43,99.37,4.11,94.94,WFH,3
20250201,E0208,T003,M002,P005,C001,S001,,8.9,7.53,1.37,0,58,0,11.25,92.71,3.68,97.1,Present,1
20250209,E0001,T003,M004,P004,C004,S004,L001,0,0,0,0,0,0,0,0,0,0,Leave,0
20250709,E0278,T004,M002,P004,C002,S003,,7.93,6.46,1.47,0,41,3,6.03,90.84,4.85,98.17,Present,1
20251020,E0219,T003,M005,P002,C001,S002,,9.03,6.86,2.17,0.03,109,2,8.37,86.44,3.76,93.17,Present,2
20250901,E0152,T005,M006,P004,C003,S001,L005,0,0,0,0,0,0,0,0,0,0,Leave,0
20250716,E0053,T003,M005,P003,C004,S001,,8.17,6.7,1.47,0,51,0,10.63,94.32,4.34,86.57,Present,2
20251115,E0137,T002,M003,P002,C005,S002,,9.57,8.57,1,0.57,104,2,4.27,88.63,3.91,93.58,Present,2
20250204,E0493,T002,M001,P002,C003,S003,,8.29,6.79,1.5,0,49,1,5.37,97.87,4.26,91.86,WFH,3
20250912,E0404,T003,M004,P005,C003,S002,,9.35,7.66,1.69,0.35,94,1,9.93,91.7,4.66,87.55,Present,0
20250609,E0091,T003,M003,P001,C001,S002,,10.24,8.63,1.61,1.24,66,0,4.98,86.64,4.17,90.57,Present,0
20250316,E0061,T006,M005,P005,C002,S002,,8.51,6.44,2.07,0,49,5,10.72,87.41,3.61,98.24,Present,3
20251202,E0216,T002,M005,P002,C004,S003,,9.36,7.53,1.83,0.36,65,3,9.56,97.45,4.02,95.02,Present,2
20251126,E0358,T005,M005,P005,C002,S002,,9.24,6.51,2.73,0.24,40,1,7.55,95.24,4.7,95.05,Present,0
20250521,E0283,T006,M005,P005,C002,S004,,7.79,6.63,1.16,0,39,4,4.28,88.27,3.65,86.2,Present,3
20251109,E0431,T006,M006,P003,C002,S002,,9.23,7.34,1.89,0.23,96,2,9.85,95.49,4.74,97.03,WFH,3
20250530,E0075,T001,M003,P003,C001,S004,L008,0,0,0,0,0,0,0,0,0,0,Leave,0
20251030,E0450,T001,M005,P005,C004,S003,,7.57,5.59,1.98,0,60,3,4.71,88.02,4.02,87.12,Present,2
20250911,E0197,T003,M003,P002,C002,S003,,10.14,7.85,2.29,1.14,86,0,8.98,86.2,4.75,98.7,Present,1
20250619,E0266,T003,M003,P004,C002,S003,,9.58,8.21,1.37,0.58,60,1,8.58,93.84,4.82,96.75,Present,3
20251123,E0105,T005,M001,P003,C004,S004,,9.68,7.43,2.25,0.68,68,2,9.2,87.26,4.53,91.31,Present,2
20251130,E0389,T006,M001,P002,C003,S003,,9.96,8.74,1.22,0.96,37,1,10.85,96.65,4.42,98.24,Present,0
20250911,E0313,T006,M003,P001,C002,S002,,7.74,5.49,2.25,0,92,1,8.88,99.4,4.38,90.35,Present,3
20250714,E0245,T003,M006,P004,C003,S004,,9.35,7.04,2.31,0.35,51,2,11.46,98.62,3.85,99.11,Present,1
20251119,E0304,T003,M004,P003,C005,S002,,10.45,8.33,2.12,1.45,56,5,8.75,88.72,4.74,89.83,Present,0
20250104,E0426,T005,M005,P001,C005,S002,,9,7.84,1.16,0,106,4,7.67,90.78,3.98,96.5,Present,2
20250130,E0063,T004,M006,P003,C003,S003,,10.47,9.34,1.13,1.47,78,4,6.15,97.08,4.62,96.57,Present,3
20250105,E0346,T001,M006,P003,C001,S004,L004,0,0,0,0,0,0,0,0,0,0,Leave,0
20250422,E0224,T002,M002,P001,C005,S001,,8.16,7.33,0.83,0,80,0,7.26,88.52,4.35,87.46,Present,1
20250516,E0340,T003,M002,P001,C004,S003,,9.87,8.29,1.58,0.87,97,4,10.25,94.62,4.31,98.88,Present,0
20250709,E0192,T001,M003,P005,C001,S002,,7.54,5.56,1.98,0,86,4,5.6,92.78,4.54,93.15,Present,3
20250806,E0034,T003,M005,P002,C001,S004,,10.15,7.78,2.37,1.15,50,0,10.16,85.39,4.3,92.97,Present,0
20250106,E0072,T005,M005,P001,C004,S003,,10.27,9.1,1.17,1.27,110,1,6.54,96.1,4.39,90.56,Present,1
20250213,E0380,T005,M005,P001,C004,S002,,10.42,7.76,2.66,1.42,92,0,11.95,87.11,3.59,98.91,Present,3
20251011,E0062,T003,M002,P003,C001,S002,,8.43,7.08,1.35,0,67,5,9.02,86.57,4.31,94.21,Present,1
20250830,E0183,T003,M005,P002,C004,S001,,9.35,7.1,2.25,0.35,101,5,11.15,93.59,3.91,92.46,Present,0
20251116,E0269,T004,M002,P004,C001,S003,,7.85,6.44,1.41,0,36,4,11.41,95.05,3.64,91.88,WFH,3
20250208,E0105,T002,M004,P004,C001,S004,,8.1,6.18,1.92,0,62,4,10.53,99.92,3.62,87.96,Present,1
20251026,E0022,T003,M004,P004,C005,S004,,8.62,6.32,2.3,0,54,2,9.89,93.88,4.14,87.17,Present,3
20250704,E0204,T003,M003,P004,C003,S002,,10.15,8.62,1.53,1.15,109,4,6.43,87.47,4.41,85.16,Present,1
20251031,E0200,T006,M002,P001,C002,S003,,7.53,5.48,2.05,0,84,4,4.06,96.22,4.5,85.92,Present,3
20250710,E0173,T006,M006,P004,C001,S002,,8.34,6.88,1.46,0,101,5,11.61,87.71,3.62,95.52,Present,3
20251213,E0340,T004,M003,P003,C003,S004,,9.49,8.09,1.4,0.49,40,0,10.8,89.29,3.81,85.78,Present,0
20250907,E0425,T001,M001,P003,C004,S002,,8.47,7.33,1.14,0,55,5,11.1,98.64,4.28,91.46,Present,1
20250404,E0210,T003,M005,P001,C002,S002,,10.03,8.11,1.92,1.03,97,0,7.89,91.97,3.72,90.63,Present,0
20250218,E0248,T004,M006,P004,C001,S002,,10.47,9.09,1.38,1.47,81,2,6.77,97.42,3.55,85.76,Present,2
20250513,E0286,T003,M004,P002,C001,S003,,8.8,6.41,2.39,0,99,2,6.92,87.74,4.42,93.72,Present,3
20250120,E0213,T006,M002,P003,C001,S001,,8.41,6.62,1.79,0,85,1,8.19,88.28,4.42,94.96,Present,2
20250622,E0216,T001,M004,P001,C003,S004,,8.73,7.16,1.57,0,91,2,8.06,87.51,3.52,93.58,Present,1
20250815,E0299,T001,M006,P003,C003,S001,,9.51,6.73,2.78,0.51,55,5,9.96,91.74,3.94,90.9,Present,1
20250609,E0268,T001,M003,P002,C003,S003,,9.77,7.69,2.08,0.77,91,0,9.85,91.14,3.79,87.68,Present,2
20250424,E0179,T005,M001,P003,C001,S004,,8.66,6.62,2.04,0,43,5,5.48,85.21,3.9,97.28,Present,3
20251209,E0148,T004,M003,P004,C004,S003,,8.55,6.19,2.36,0,104,1,5.75,85.71,4.08,98.76,Present,0
20250804,E0227,T002,M004,P002,C003,S002,,7.54,6.08,1.46,0,54,5,9.24,91.61,4.07,90.9,Present,0
20251110,E0181,T004,M004,P003,C003,S001,,10.02,7.24,2.78,1.02,47,1,7.43,94.94,4.65,93.98,Present,1
20250226,E0006,T003,M006,P001,C004,S004,,9.77,8.15,1.62,0.77,109,2,11.36,92.96,4.24,92.75,WFH,3
20251124,E0081,T002,M005,P002,C005,S002,,9.24,6.68,2.56,0.24,89,1,9.6,87.38,4.73,94.81,Present,3
20250929,E0210,T005,M004,P004,C004,S004,,10.46,7.72,2.74,1.46,35,2,5.57,96.27,4.22,93.62,Present,2
20251231,E0073,T003,M005,P003,C003,S002,,10.26,8.42,1.84,1.26,72,1,4.61,89.96,4.08,87.08,Present,1
20250914,E0166,T006,M006,P003,C005,S004,,9.11,7.52,1.59,0.11,66,1,9.32,89.5,4.67,98.15,Present,3
20250112,E0476,T001,M006,P001,C004,S001,,8.11,6.41,1.7,0,71,3,11.94,87.36,3.98,98.17,Present,2
20250813,E0345,T006,M004,P003,C001,S004,L004,0,0,0,0,0,0,0,0,0,0,Leave,0
20250103,E0164,T004,M004,P005,C002,S002,,9.27,7.29,1.98,0.27,90,2,9.11,91.86,3.91,96.91,Present,3
20250702,E0170,T006,M001,P002,C005,S003,,8.44,5.92,2.52,0,101,2,4.8,85.83,4.02,94.41,Present,2
20250902,E0217,T001,M002,P004,C003,S001,,7.87,6.19,1.68,0,48,3,10.07,91.4,4.46,96.74,Present,0
20251112,E0424,T006,M004,P004,C002,S003,,7.94,6.4,1.54,0,96,4,6.98,86.76,3.67,87.96,WFH,1
20250206,E0436,T002,M006,P002,C001,S002,,8.88,7.92,0.96,0,88,3,9.09,98.24,3.57,96.43,Present,2
20250226,E0403,T004,M005,P001,C002,S003,,9.55,7.06,2.49,0.55,101,0,4.14,92.04,4.24,95.33,Present,0
20251007,E0074,T004,M004,P004,C001,S003,,9.06,6.39,2.67,0.06,68,1,8.48,95.24,4.35,96.45,Present,3
20251226,E0205,T002,M004,P003,C003,S004,,8.57,6.65,1.92,0,84,5,5.08,87.15,4.79,94.89,WFH,0
20250419,E0216,T002,M006,P002,C004,S001,,9.06,7.35,1.71,0.06,106,1,6.6,94.39,3.76,89.68,Present,1
20250111,E0104,T003,M005,P001,C002,S001,,8.14,7.27,0.87,0,38,4,11.57,90.54,3.71,93.85,Present,0
20251026,E0407,T002,M003,P003,C001,S004,,9.73,7.82,1.91,0.73,104,0,9.75,98.45,3.9,90.73,Present,1
20250421,E0034,T006,M006,P003,C005,S002,,9.54,7.66,1.88,0.54,105,2,7.65,88.04,3.78,95.92,Present,1
20250721,E0376,T006,M001,P001,C004,S002,,10.23,8.61,1.62,1.23,39,3,7.26,85.93,4.72,97.86,Present,2
20250425,E0375,T005,M003,P004,C004,S004,,7.57,6.58,0.99,0,88,1,5.48,92.33,4.73,93.02,Present,2
20250218,E0454,T006,M004,P002,C005,S001,,10.4,8.56,1.84,1.4,77,4,10.99,89.05,3.86,93.85,Present,2
20250509,E0324,T006,M003,P002,C001,S002,L003,0,0,0,0,0,0,0,0,0,0,Leave,0
20250401,E0240,T006,M005,P002,C003,S004,,8.52,5.97,2.55,0,102,4,4.32,88.78,4.23,93.3,Present,0
20250622,E0138,T004,M006,P003,C001,S003,,9.06,7.83,1.23,0.06,37,5,10.71,88.31,3.65,88.49,Present,2
20251017,E0148,T001,M004,P004,C004,S002,,9.32,7.46,1.86,0.32,64,3,10,87.73,4.5,98.74,Present,1
20250206,E0016,T004,M005,P001,C004,S004,,10.4,8.48,1.92,1.4,53,0,6.58,89.03,4.45,94.36,Present,3
20250131,E0165,T006,M005,P002,C002,S002,,8.33,6.09,2.24,0,42,0,6.44,94.6,3.66,85.79,Present,0
20250305,E0021,T005,M006,P001,C004,S003,,9.55,7.38,2.17,0.55,81,4,9.71,93.27,4.09,95.27,Present,2
20250316,E0343,T005,M003,P002,C002,S004,,9.53,7.62,1.91,0.53,105,2,7.12,95.28,4.23,95.38,Present,2
20250611,E0041,T004,M001,P003,C003,S001,,10.45,8.64,1.81,1.45,35,3,6.4,90.84,4.47,88.81,Present,1
20251108,E0378,T003,M006,P002,C001,S002,,9.82,8.08,1.74,0.82,57,4,10.8,86.13,3.82,92.48,Present,3
20251023,E0288,T001,M006,P001,C005,S003,,9.53,7.82,1.71,0.53,52,0,8.79,87.44,4.2,87.84,Present,1
20250302,E0471,T004,M003,P005,C003,S004,,10,8.87,1.13,1,98,0,9.84,94.93,4.81,97.37,Present,1
20250521,E0285,T001,M002,P004,C005,S002,,9.73,8.19,1.54,0.73,63,3,8.15,96.73,4.72,92.92,Present,3
20250817,E0026,T001,M006,P003,C004,S003,L001,0,0,0,0,0,0,0,0,0,0,Leave,0
20250301,E0449,T004,M004,P003,C002,S002,L004,0,0,0,0,0,0,0,0,0,0,Leave,0
20250517,E0111,T002,M001,P002,C002,S002,,9.14,6.82,2.32,0.14,52,3,10.89,95.32,4.16,98.3,Present,2
20250831,E0398,T004,M002,P005,C001,S004,,10.46,8.41,2.05,1.46,83,0,4.32,91.65,4.92,91.8,Present,0
20251226,E0486,T006,M005,P005,C005,S001,,9.31,8.12,1.19,0.31,38,2,5.54,95.93,4.14,92.42,Present,3
20250312,E0362,T003,M001,P004,C003,S004,,8.77,6.51,2.26,0,76,4,8.14,97.02,3.72,89.31,Present,3
20250611,E0307,T004,M006,P005,C002,S004,,7.74,6.92,0.82,0,39,4,7.9,90.06,4.08,96.08,Present,2
